Direction,District,Elevator,Floor,Garden,Id,Layout,Price,Region,Renovation,Size,Year 
南北,菜户营,,4,万泉寺南里,101102704550,2室1厅,490,丰台,其他,72.0,1996
东西,卢沟桥,有电梯,22,晓月新苑,101102463342,2室1厅,445,丰台,简装,106.0,2007
东西,马家堡,,6,角门16号院,101102706521,3室1厅,445,丰台,其他,79.0,1995
西北,五里店,有电梯,21,和风四季,101102610014,2室1厅,470,丰台,精装,97.0,2008
东北,玉泉营,,24,万年花城四期,101102606997,2室1厅,670,丰台,精装,101.0,2008
南,七里庄,,6,中建一局北院,101102708976,2室1厅,425,丰台,简装,72.0,1994
西北,六里桥,有电梯,24,莲香园,101102612592,3室1厅,630,丰台,精装,122.0,1998
南北,卢沟桥,有电梯,18,沸城,101102611056,3室1厅,560,丰台,精装,129.0,2007
南,草桥,有电梯,18,玉安园,101102300306,1室1厅,395,丰台,精装,67.0,2004
东南,洋桥,,18,政洋家园,101102547633,2室1厅,464,丰台,精装,84.0,1998
西北,七里庄,,24,鼎恒中心,101102714769,3室1厅,620,丰台,其他,164.0,2000
南,玉泉营,,29,三环新城7号院,101102621601,2室1厅,575,丰台,精装,102.0,2004
西,科技园区,有电梯,19,阳光四季,101102622204,3室1厅,610,丰台,简装,125.0,1996
西南,西罗园,无电梯,6,西罗园二区,101102715111,1室1厅,280,丰台,其他,46.0,1990
东南,方庄,有电梯,25,芳城园二区,101102459684,1室1厅,470,丰台,精装,68.0,1992
西,大红门,,15,建欣苑六里,101102135320,1室1厅,396,丰台,精装,76.0,2007
西南,玉泉营,有电梯,18,三环新城8号院,101102342566,1室1厅,368,丰台,简装,65.0,2006
东,玉泉营,有电梯,27,怡海花园恒丰园,101102401377,1室1厅,455,丰台,简装,76.0,2006
南北,五里店,,7,丰卉家园,101102702155,2室1厅,445,丰台,其他,92.0,2001
南北,洋桥,无电梯,6,洋桥西里,101102713196,3室1厅,400,丰台,其他,66.0,1990
东西北,太平桥,有电梯,24,太平桥东里,101102717502,3室1厅,550,丰台,其他,78.0,1989
东南,方庄,有电梯,28,日月天地,101102397302,2室1厅,720,丰台,简装,142.0,2004
西,岳各庄,,25,第七街区,101102735393,1室0厅,350,丰台,精装,54.0,2004
南北,草桥,,10,恋日嘉园一期,101102736950,7室3厅,2000,丰台,精装,320.0,2001
东北,宋家庄,,21,顶秀欣园东苑,101102596852,1室1厅,250,丰台,简装,53.0,2006
东南,菜户营,,19,天伦北里,101102168607,3室2厅,1000,丰台,简装,179.0,1990
东,草桥,有电梯,23,玺萌丽苑,101102484673,3室1厅,738,丰台,简装,127.0,2001
南北,北京南站,无电梯,6,开阳里二区,101102594837,2室1厅,465,丰台,精装,65.0,2000
东,角门,有电梯,18,角门东里,101102509379,1室1厅,300,丰台,简装,57.0,1998
东,角门,有电梯,18,角门东里,101102275443,1室1厅,305,丰台,简装,57.0,1998
东,新宫,有电梯,15,南庭新苑北区,101102618322,1室1厅,239,丰台,简装,49.0,2012
东,青塔,有电梯,27,华富丽苑,101102541754,1室1厅,365,丰台,精装,76.0,2009
西南,赵公口,有电梯,18,南顶村,101101959367,3室1厅,420,丰台,简装,85.0,1995
东西,青塔,,28,青塔南里,101101615554,2室1厅,285,丰台,简装,68.0,2010
南北,青塔,有电梯,30,华富丽苑,101102652641,3室2厅,595,丰台,简装,115.0,2009
南,宋家庄,有电梯,21,政馨园二区,101101965221,1室1厅,350,丰台,精装,66.0,2004
东南,青塔,,18,春园,101101842619,2室1厅,370,丰台,简装,73.0,1999
西南,玉泉营,有电梯,29,三环新城7号院,101102529606,2室1厅,530,丰台,简装,91.0,2005
西南,玉泉营,有电梯,29,三环新城7号院,101102580665,2室1厅,520,丰台,精装,92.0,2005
东南,大红门,,16,建欣苑六里,101102527343,2室1厅,566,丰台,简装,111.0,2007
东,七里庄,,6,近园路,101102266911,3室2厅,640,丰台,精装,107.0,2000
南北,北京南站,无电梯,6,开阳里二区,101101997338,3室2厅,850,丰台,精装,125.0,2000
东北,六里桥,有电梯,21,莲馨嘉园,101102039000,3室2厅,947,丰台,简装,150.0,2002
西南,北京南站,有电梯,30,世纪金色嘉园,101102369546,3室2厅,1260,丰台,精装,146.0,2003
南北,刘家窑,无电梯,6,石榴园北里小区,101102395459,2室1厅,330,丰台,简装,60.0,1995
西南,七里庄,有电梯,22,盛鑫嘉园,101102459069,3室2厅,950,丰台,简装,156.0,2001
西南,七里庄,有电梯,22,盛鑫嘉园,101101999284,2室2厅,740,丰台,简装,120.0,2001
西北,西罗园,有电梯,26,汇达公寓,101102081198,2室1厅,518,丰台,简装,92.0,2000
东南北,和义,无电梯,6,红星北里,101102255579,3室1厅,469,丰台,简装,124.0,1999
西,宋家庄,有电梯,21,横一条甲18号院,101101776220,2室1厅,360,丰台,简装,70.0,2010
南西,和义,无电梯,6,和义西里四区,101102410768,2室1厅,430,丰台,简装,89.0,2001
南北,北京南站,无电梯,6,开阳里七区,101102428171,1室1厅,420,丰台,简装,61.0,2002
东西,北大地,无电梯,6,邮局宿舍,101101574105,2室1厅,325,丰台,简装,56.0,1990
东南北,成寿寺,无电梯,6,苇子坑22号院,101102707425,2室1厅,320,丰台,精装,64.0,1996
东,木樨园,有电梯,24,远中悦麒,101102577000,1室0厅,338,丰台,精装,63.0,2006
东,太平桥,有电梯,26,太平桥东里,101102264486,2室1厅,345,丰台,简装,50.0,1990
北,成寿寺,有电梯,18,四方景园四区,101102537173,1室1厅,325,丰台,简装,57.0,2006
南北,和义,无电梯,6,和义东里二区,101101755685,2室1厅,300,丰台,简装,57.0,1995
东,七里庄,有电梯,16,东瑞丽景,101102278353,1室1厅,420,丰台,简装,69.0,2007
东南,玉泉营,有电梯,16,万年花城三期,101102343945,2室1厅,630,丰台,简装,93.0,2006
南北,玉泉营,,8,万年花城三期,101102601670,2室2厅,650,丰台,简装,100.0,2006
东南,角门,有电梯,18,杏林园,101102422228,2室1厅,451,丰台,精装,75.0,1999
南北,花乡,,14,银地家园,101102412178,2室2厅,534,丰台,精装,106.0,2005
西北,科技园区,有电梯,18,吉利双星,101102475693,2室2厅,520,丰台,简装,122.0,1996
西南,北京南站,有电梯,24,开阳里六区,101100980857,2室1厅,750,丰台,简装,123.0,2002
南,科技园区,有电梯,28,天下儒寓,101102377800,1室1厅,280,丰台,精装,68.0,2005
西,旧宫,无电梯,5,润枫锦尚,101102038132,1室1厅,340,丰台,毛坯,76.0,2010
东,西罗园,有电梯,13,珠江骏景南区,101102257181,1室1厅,398,丰台,精装,86.0,2006
西,西罗园,,13,珠江骏景南区,101102539717,1室0厅,310,丰台,简装,66.0,2006
西,玉泉营,,29,三环新城7号院,101101729831,1室1厅,318,丰台,精装,62.0,2005
南北,北大地,无电梯,6,同盛里,101102652131,4室1厅,670,丰台,简装,117.0,2003
南,玉泉营,有电梯,22,三环新城6号院,101102285835,2室2厅,595,丰台,精装,102.0,2005
南北,洋桥,,24,洋桥西里,101102666449,3室1厅,550,丰台,简装,95.0,1990
东西,大红门,无电梯,6,建欣苑二里,101102651431,1室2厅,370,丰台,简装,74.0,2001
南北,北京南站,无电梯,6,右外东庄,101102637384,3室1厅,485,丰台,简装,72.0,1980
南,科技园区,有电梯,29,天龙华鹤,101102634709,2室1厅,450,丰台,简装,104.0,2008
西,草桥,有电梯,24,玺萌鹏苑,101101672195,4室1厅,920,丰台,简装,184.0,2002
北,赵公口,有电梯,13,彩虹城二区,101102420507,1室1厅,268,丰台,精装,49.0,2005
东南,方庄,有电梯,28,日月天地,101102336699,3室1厅,980,丰台,简装,213.0,2004
东,玉泉营,有电梯,22,三环新城8号院,101101861109,1室1厅,389,丰台,精装,67.0,2006
南北,七里庄,无电梯,6,胡桃园,101101827307,2室1厅,288,丰台,简装,57.0,1993
南北,马家堡,无电梯,6,马家堡西里,101101983323,2室1厅,330,丰台,简装,57.0,1989
东北,宋家庄,,21,顶秀欣园东苑,101102596852,1室1厅,250,丰台,简装,53.0,2006
东南,七里庄,有电梯,22,盛鑫嘉园,101102402331,3室1厅,920,丰台,简装,155.0,2002
南,花乡,有电梯,13,天伦锦城,101101726866,4室2厅,650,丰台,简装,175.0,2004
东南,卢沟桥,有电梯,24,晓月新城,101102333213,2室1厅,385,丰台,精装,86.0,2007
东南北,青塔,有电梯,18,青塔秀园,101102015790,3室1厅,790,丰台,其他,168.0,2000
东南北,玉泉营,有电梯,18,三环新城7号院,101102384067,2室1厅,520,丰台,简装,90.0,2005
南北,北京南站,无电梯,6,翠林三里,101102409702,2室1厅,440,丰台,简装,79.0,1996
南北,和义,无电梯,6,和义西里三区,101102251548,2室2厅,472,丰台,精装,98.0,2001
东北,太平桥,有电梯,19,华源新第,101102565526,3室1厅,738,丰台,精装,123.0,1999
东,玉泉营,,22,三环新城8号院,101102265249,1室1厅,378,丰台,简装,66.0,2006
西南,七里庄,有电梯,22,盛鑫嘉园,101101599389,3室1厅,960,丰台,精装,166.0,2001
南北,北京南站,无电梯,6,翠林一里,101101484644,2室1厅,379,丰台,毛坯,60.0,1996
北,赵公口,有电梯,20,跃城,101102602221,1室0厅,320,丰台,精装,56.0,2005
西南,卢沟桥,有电梯,24,晓月新城,101102581782,2室1厅,388,丰台,其他,91.0,2008
南,菜户营,,16,万润风景,101102522551,1室1厅,345,丰台,简装,46.0,2006
东北,卢沟桥,有电梯,22,晓月新苑,101102388314,2室1厅,400,丰台,简装,91.0,2007
南,马家堡,,14,丽水园,101102249629,1室1厅,360,丰台,简装,56.0,2005
东,玉泉营,有电梯,22,三环新城8号院,101102283182,1室1厅,382,丰台,简装,66.0,2006
东南西,玉泉营,无电梯,6,汇丰家园,101102421612,2室1厅,546,丰台,简装,99.0,2002
东南,卢沟桥,有电梯,24,晓月新城,101102241914,2室1厅,400,丰台,精装,91.0,2008
西南,七里庄,有电梯,24,庄维花园,101102427046,2室1厅,595,丰台,简装,95.0,2001
东南,玉泉营,,22,怡海花园恒丰园,101102475373,2室1厅,811,丰台,精装,132.0,2005
南北,右安门外,,6,玉林东里三区,101102715703,2室1厅,420,丰台,精装,52.0,1987
西南,木樨园,,25,慧时欣园,101102509008,1室1厅,398,丰台,精装,72.0,2001
西南,木樨园,有电梯,25,慧时欣园,101102515590,1室1厅,396,丰台,简装,72.0,2001
南北,北大地,无电梯,6,前泥洼小区,101102567698,2室1厅,350,丰台,简装,59.0,1992
东北,洋桥,有电梯,21,首座绿洲,101102329729,2室1厅,565,丰台,精装,94.0,2004
西,赵公口,有电梯,16,彩虹城四区,101102599174,1室0厅,281.5,丰台,精装,46.0,2007
南,和义,,6,和义东里一区,101102707167,1室1厅,256,丰台,其他,51.0,1997
南北,科技园区,,6,看丹路6号院,101102497798,2室2厅,460,丰台,精装,97.0,2003
东西,和义,无电梯,6,南苑北里一区,101102114549,2室1厅,370,丰台,精装,76.0,2000
南北,科技园区,无电梯,6,育仁里2号院,101102529794,2室1厅,384,丰台,简装,72.0,1997
南北,太平桥,无电梯,6,太平桥小区,101101811166,3室1厅,522,丰台,精装,78.0,1990
东南,北大地,无电梯,6,北大街南里,101102449423,2室1厅,338,丰台,精装,58.0,1983
南,新宫,有电梯,16,南庭新苑北区,101102522561,2室1厅,330,丰台,其他,58.0,2012
西北,和义,无电梯,6,红星楼,101102507521,2室1厅,228,丰台,精装,51.0,1986
东南,七里庄,有电梯,24,望园东里,101102036303,2室1厅,525,丰台,精装,83.0,1999
南,玉泉营,有电梯,16,万年花城一期,101101933508,2室1厅,680,丰台,精装,100.0,2005
西南,六里桥,有电梯,22,京铁家园,101102294297,2室2厅,535,丰台,精装,107.0,2002
南北,花乡,无电梯,7,银地家园,101102375335,2室1厅,305,丰台,简装,67.0,1999
南北,玉泉营,有电梯,20,青秀城,101102469530,2室1厅,560,丰台,精装,88.0,2011
南北,大红门,有电梯,13,远洋自然,101102608480,3室2厅,885,丰台,简装,136.0,2006
东南南,北京南站,有电梯,18,翠林一里,101102612630,3室1厅,560,丰台,其他,91.0,1998
南北,方庄,有电梯,19,紫芳园三区,101102576814,3室2厅,1360,丰台,精装,156.0,2008
南西北,方庄,,7,首开璞瑅公馆,101102398003,4室1厅,2300,丰台,毛坯,226.0,2015
南北,赵公口,有电梯,14,世华水岸F区,101102735606,2室1厅,730,丰台,精装,112.0,2009
南北,六里桥,无电梯,5,金家村1号院,101102447332,2室1厅,360,丰台,简装,55.0,1989
西南,刘家窑,有电梯,22,正邦嘉园一期,101102448766,2室1厅,579,丰台,简装,111.0,2001
南北,方庄,有电梯,10,紫芳园二区香园,101102195762,3室1厅,1350,丰台,精装,150.0,2005
东南,赵公口,,22,苗圃东里,101102373808,2室1厅,365,丰台,精装,65.0,1998
东南,太平桥,有电梯,24,糖人街,101101772408,2室1厅,515,丰台,精装,77.0,2004
南,青塔,有电梯,26,兆丰园,101102588983,2室2厅,499,丰台,精装,91.0,2002
西南,科技园区,,26,设计师广场,101102722718,1室0厅,295,丰台,精装,56.0,2008
南北,和义,无电梯,6,和义西里三区,101102702430,1室1厅,380,丰台,其他,74.0,2000
西,六里桥,,25,永翌公馆,101102622901,1室1厅,470,丰台,精装,71.0,2009
东南北,青塔,有电梯,18,青塔秀园,101102015790,3室1厅,790,丰台,其他,168.0,2000
东南北,玉泉营,有电梯,18,三环新城7号院,101102384067,2室1厅,520,丰台,简装,90.0,2005
南北,新宫,无电梯,6,诚苑南里,101102204653,4室1厅,495,丰台,简装,133.0,2001
南北,和义,无电梯,6,久敬佳园一区,101102076598,2室2厅,490,丰台,简装,101.0,2007
东北,玉泉营,有电梯,27,万年花城四期,101101637917,2室1厅,598,丰台,简装,88.0,2008
南北,六里桥,无电梯,6,莲香园,101102457754,3室1厅,790,丰台,简装,125.0,1998
南,玉泉营,有电梯,22,三环新城6号院,101102245946,3室2厅,706,丰台,精装,121.0,2006
西,太平桥,有电梯,15,太平桥西里,101102742633,1室1厅,275,丰台,其他,48.0,1991
南北,六里桥,,14,京铁家园,101102625097,2室2厅,594,丰台,精装,118.0,2002
北,玉泉营,有电梯,16,优筑,101101649437,1室1厅,435,丰台,简装,67.0,2007
南北,草桥,有电梯,18,恋日嘉园一期,101102324305,2室2厅,830,丰台,简装,124.0,2001
南北,马家堡,无电梯,5,西马金润一区,101102185849,2室2厅,486,丰台,精装,86.0,2002
南北,科技园区,有电梯,11,中海苏黎世家,101102499521,3室1厅,860,丰台,精装,106.0,2012
南,丽泽,有电梯,21,保利百合,101102487040,2室1厅,650,丰台,简装,77.0,2009
东南西北,右安门外,有电梯,18,玉林里小区,101102313525,2室1厅,500,丰台,其他,81.0,1991
东南,旧宫,有电梯,16,万源北路7号院,101102084923,3室1厅,525,丰台,精装,122.0,2012
南北,马家堡,,6,益城园,101101886085,2室2厅,630,丰台,精装,102.0,2002
南北,七里庄,无电梯,6,泥洼路5号院,101102381324,2室1厅,340,丰台,简装,63.0,1993
南北,花乡,有电梯,16,天伦锦城,101101653003,3室1厅,512,丰台,简装,106.0,2006
西南,科技园区,无电梯,7,怡海花园富泽园,101102230530,2室2厅,500,丰台,简装,102.0,1998
南北,太平桥,无电梯,6,太平桥小区,101101811166,3室1厅,522,丰台,精装,78.0,1990
东南,北大地,无电梯,6,北大街南里,101102449423,2室1厅,338,丰台,精装,58.0,1983
南,新宫,有电梯,16,南庭新苑北区,101102522561,2室1厅,330,丰台,其他,58.0,2012
东南,七里庄,有电梯,24,望园东里,101102036303,2室1厅,525,丰台,精装,83.0,1999
南北,蒲黄榆,无电梯,6,定安东里,101102423721,2室1厅,325,丰台,精装,54.0,1988
南北,玉泉营,有电梯,20,青秀城,101102469530,2室1厅,560,丰台,精装,88.0,2011
南,太平桥,,24,首科花园,101101951097,3室1厅,780,丰台,精装,117.0,2004
南北,西罗园,有电梯,22,西罗园一区,101101876958,3室1厅,460,丰台,精装,81.0,1993
南北,科技园区,无电梯,6,育仁里2号院,101102529794,2室1厅,384,丰台,简装,72.0,1997
南北,岳各庄,有电梯,7,大成郡,101102270355,2室1厅,921,丰台,精装,107.0,2010
东南,北京南站,有电梯,24,开阳里六区,101102008588,3室2厅,898,丰台,简装,158.0,2002
南北,和义,无电梯,6,和义西里四区,101102077664,2室1厅,420,丰台,其他,80.0,1999
北,马家堡,有电梯,21,瑞丽江畔,101100652985,2室1厅,398,丰台,简装,68.0,2005
南北,草桥,有电梯,17,恋日嘉园二期,101102595551,4室2厅,1260,丰台,简装,182.0,2003
南西北,太平桥,有电梯,24,太平桥东里,101102438109,3室1厅,559,丰台,精装,86.0,1989
西北,和义,无电梯,6,红星楼,101102507521,2室1厅,228,丰台,精装,51.0,1986
南东北,玉泉营,有电梯,22,怡海花园恒丰园,101102601238,2室1厅,785,丰台,精装,132.0,2005
南北,科技园区,无电梯,6,育仁里2号院,101102299651,3室1厅,510,丰台,简装,97.0,1996
东西,木樨园,无电梯,6,赵公口小区,101102447860,2室1厅,235,丰台,精装,64.0,1996
南北,五里店,,6,丰卉家园,101102586252,3室2厅,590,丰台,其他,120.0,2005
东西,和义,,6,南苑北里三区,101102535679,3室1厅,376,丰台,简装,78.0,1996
北,玉泉营,有电梯,16,优筑,101101649437,1室1厅,435,丰台,简装,67.0,2007
南北,六里桥,,14,京铁家园,101102625097,2室2厅,594,丰台,精装,118.0,2002
南西东北,马连道,有电梯,24,丽泽雅园,101102703850,2室2厅,780,丰台,其他,111.0,2005
西南,科技园区,有电梯,18,城市经典,101102598892,3室1厅,520,丰台,精装,118.0,1995
东北,科技园区,有电梯,18,城市经典,101102460043,3室2厅,485,丰台,简装,118.0,1995
西北,成寿寺,,14,晶城秀府,101102623747,3室2厅,1080,丰台,精装,185.0,2010
西,玉泉营,,27,万年花城二期,101102611512,1室0厅,351,丰台,简装,51.0,2006
南北,西罗园,无电梯,6,西罗园四区,101102700185,2室1厅,350,丰台,其他,59.0,1992
西南,西罗园,无电梯,18,西罗园南里,101102714391,2室1厅,370,丰台,其他,66.0,1993
南,玉泉营,有电梯,22,三环新城6号院,101101690286,2室1厅,600,丰台,简装,105.0,2006
